#reqtime=1732322987.962,2024-11-23 00:49:47.962,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=189&dataTypes.0=990.3586812447757&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,KOSM_east,KOSM_north,KOSM_up
1166184000.000,2006-12-15 12:00:00,        -0.372667,         0.164642,         0.260983
1166270400.000,2006-12-16 12:00:00,        -0.375302,         0.160722,         0.259780
1166356800.000,2006-12-17 12:00:00,        -0.376974,         0.161131,         0.272953
1166443200.000,2006-12-18 12:00:00,        -0.377837,         0.158046,         0.276714
1166529600.000,2006-12-19 12:00:00,        -0.375670,         0.160732,         0.251567
1166616000.000,2006-12-20 12:00:00,        -0.375815,         0.163878,         0.260058
1166702400.000,2006-12-21 12:00:00,        -0.376045,         0.161512,         0.275289
1166788800.000,2006-12-22 12:00:00,        -0.378701,         0.160636,         0.272761
1166875200.000,2006-12-23 12:00:00,        -0.377544,         0.159641,         0.269999
1166961600.000,2006-12-24 12:00:00,        -0.376153,         0.162049,         0.264822
1167048000.000,2006-12-25 12:00:00,        -0.378530,         0.159259,         0.269289
1167134400.000,2006-12-26 12:00:00,        -0.377063,         0.162437,         0.277714
1167220800.000,2006-12-27 12:00:00,        -0.378493,         0.163927,         0.278405
1167307200.000,2006-12-28 12:00:00,        -0.376326,         0.161158,         0.270164
1167393600.000,2006-12-29 12:00:00,        -0.375950,         0.161073,         0.273834
1167480000.000,2006-12-30 12:00:00,        -0.377025,         0.160733,         0.276074
1167652800.000,2007-01-01 12:00:00,        -0.376985,         0.159968,         0.267444
1167739200.000,2007-01-02 12:00:00,        -0.374560,         0.158807,         0.289496
1167825600.000,2007-01-03 12:00:00,        -0.375628,         0.159786,         0.269846
1167912000.000,2007-01-04 12:00:00,        -0.374881,         0.162731,         0.270602
1167998400.000,2007-01-05 12:00:00,        -0.377103,         0.159803,         0.266255
1168084800.000,2007-01-06 12:00:00,        -0.377842,         0.162061,         0.262541
1168171200.000,2007-01-07 12:00:00,        -0.373461,         0.160947,         0.275202
1168257600.000,2007-01-08 12:00:00,        -0.378365,         0.160169,         0.272767
1168344000.000,2007-01-09 12:00:00,        -0.380704,         0.161716,         0.264976
1168430400.000,2007-01-10 12:00:00,        -0.380008,         0.162123,         0.280134
1168516800.000,2007-01-11 12:00:00,        -0.378671,         0.161001,         0.264142
1168603200.000,2007-01-12 12:00:00,        -0.379557,         0.159998,         0.261432
1168689600.000,2007-01-13 12:00:00,        -0.379920,         0.160528,         0.255953
1168776000.000,2007-01-14 12:00:00,        -0.378102,         0.160920,         0.264901
1168862400.000,2007-01-15 12:00:00,        -0.375206,         0.162354,         0.264689
1168948800.000,2007-01-16 12:00:00,        -0.378528,         0.160949,         0.272848
1169035200.000,2007-01-17 12:00:00,        -0.376587,         0.157700,         0.261024
1169121600.000,2007-01-18 12:00:00,        -0.375814,         0.159609,         0.259897
1169208000.000,2007-01-19 12:00:00,        -0.377033,         0.160753,         0.265679
1169294400.000,2007-01-20 12:00:00,        -0.378687,         0.162101,         0.275918
1169380800.000,2007-01-21 12:00:00,        -0.378591,         0.162056,         0.274000
1169467200.000,2007-01-22 12:00:00,        -0.378090,         0.161074,         0.270982
1169553600.000,2007-01-23 12:00:00,        -0.376653,         0.161889,         0.270251
1169640000.000,2007-01-24 12:00:00,        -0.376527,         0.161124,         0.273597
1169726400.000,2007-01-25 12:00:00,        -0.376785,         0.160217,         0.276256
1169812800.000,2007-01-26 12:00:00,        -0.377057,         0.157598,         0.289923
1169899200.000,2007-01-27 12:00:00,        -0.378001,         0.159089,         0.270225
1169985600.000,2007-01-28 12:00:00,        -0.378290,         0.157803,         0.265927
1170072000.000,2007-01-29 12:00:00,        -0.378193,         0.157505,         0.268518
1170158400.000,2007-01-30 12:00:00,        -0.376579,         0.156732,         0.269268
1170331200.000,2007-02-01 12:00:00,        -0.379755,         0.158938,         0.252753
1170417600.000,2007-02-02 12:00:00,        -0.377636,         0.157062,         0.254446
1170590400.000,2007-02-04 12:00:00,        -0.377309,         0.158851,         0.274458
1170676800.000,2007-02-05 12:00:00,        -0.376262,         0.159696,         0.272035
1170763200.000,2007-02-06 12:00:00,        -0.377439,         0.161466,         0.264465
1170849600.000,2007-02-07 12:00:00,        -0.378378,         0.160438,         0.273265
1170936000.000,2007-02-08 12:00:00,        -0.378293,         0.159279,         0.256646
1171022400.000,2007-02-09 12:00:00,        -0.376620,         0.154998,         0.280617
1171108800.000,2007-02-10 12:00:00,        -0.376291,         0.155223,         0.281095
1171195200.000,2007-02-11 12:00:00,        -0.374331,         0.157064,         0.290534
1171281600.000,2007-02-12 12:00:00,        -0.375314,         0.158102,         0.270881
1171368000.000,2007-02-13 12:00:00,        -0.373405,         0.159176,         0.271583
1171454400.000,2007-02-14 12:00:00,        -0.373566,         0.158308,         0.274117
1171540800.000,2007-02-15 12:00:00,        -0.375630,         0.158613,         0.274160
1171627200.000,2007-02-16 12:00:00,        -0.375522,         0.159903,         0.272910
1171713600.000,2007-02-17 12:00:00,        -0.374304,         0.158187,         0.281524
1171800000.000,2007-02-18 12:00:00,        -0.372207,         0.157592,         0.260129
1171886400.000,2007-02-19 12:00:00,        -0.373942,         0.160470,         0.262552
1171972800.000,2007-02-20 12:00:00,        -0.372419,         0.161082,         0.262510
1172059200.000,2007-02-21 12:00:00,        -0.374742,         0.160920,         0.249732
1172145600.000,2007-02-22 12:00:00,        -0.372167,         0.160141,         0.272207
1172232000.000,2007-02-23 12:00:00,        -0.374496,         0.158136,         0.261905
1172404800.000,2007-02-25 12:00:00,        -0.375500,         0.157637,         0.269854
1172491200.000,2007-02-26 12:00:00,        -0.374608,         0.155920,         0.269970
1172577600.000,2007-02-27 12:00:00,        -0.375546,         0.156279,         0.274899
1172664000.000,2007-02-28 12:00:00,        -0.375725,         0.159632,         0.267600
1172750400.000,2007-03-01 12:00:00,        -0.375181,         0.160143,         0.270075
1172836800.000,2007-03-02 12:00:00,        -0.375061,         0.157678,         0.262125
1172923200.000,2007-03-03 12:00:00,        -0.374810,         0.156159,         0.270123
1173009600.000,2007-03-04 12:00:00,        -0.370598,         0.166793,         0.278466
1173096000.000,2007-03-05 12:00:00,        -0.373649,         0.157076,         0.261608
1173182400.000,2007-03-06 12:00:00,        -0.374181,         0.155871,         0.266865
1173268800.000,2007-03-07 12:00:00,        -0.374238,         0.157328,         0.269370
1173355200.000,2007-03-08 12:00:00,        -0.374757,         0.155884,         0.272602
1173441600.000,2007-03-09 12:00:00,        -0.374047,         0.155957,         0.276114
1173528000.000,2007-03-10 12:00:00,        -0.378079,         0.157226,         0.262061
1173614400.000,2007-03-11 12:00:00,        -0.375389,         0.156615,         0.271163
1173700800.000,2007-03-12 12:00:00,        -0.373159,         0.157095,         0.270637
1173787200.000,2007-03-13 12:00:00,        -0.374315,         0.154890,         0.270519
1173873600.000,2007-03-14 12:00:00,        -0.375809,         0.156923,         0.267400
1173960000.000,2007-03-15 12:00:00,        -0.372813,         0.156667,         0.274188
1174046400.000,2007-03-16 12:00:00,        -0.374076,         0.151961,         0.282791
1174132800.000,2007-03-17 12:00:00,        -0.377447,         0.157213,         0.278567
1174219200.000,2007-03-18 12:00:00,        -0.373297,         0.156775,         0.266347
1174305600.000,2007-03-19 12:00:00,        -0.370419,         0.157535,         0.273371
1174392000.000,2007-03-20 12:00:00,        -0.373980,         0.158028,         0.265395
1174478400.000,2007-03-21 12:00:00,        -0.374270,         0.160181,         0.272986
1174564800.000,2007-03-22 12:00:00,        -0.377232,         0.156641,         0.265545
1174651200.000,2007-03-23 12:00:00,        -0.373506,         0.157411,         0.272111
1174737600.000,2007-03-24 12:00:00,        -0.369288,         0.159609,         0.241542
1174824000.000,2007-03-25 12:00:00,        -0.372746,         0.155475,         0.265388
1174910400.000,2007-03-26 12:00:00,        -0.372847,         0.156651,         0.269818
1174996800.000,2007-03-27 12:00:00,        -0.375449,         0.155281,         0.277978
1175083200.000,2007-03-28 12:00:00,        -0.374400,         0.156149,         0.264914
1175169600.000,2007-03-29 12:00:00,        -0.372544,         0.154234,         0.287847
1175256000.000,2007-03-30 12:00:00,        -0.375523,         0.154277,         0.270088
1175342400.000,2007-03-31 12:00:00,        -0.375827,         0.156027,         0.266881
1175428800.000,2007-04-01 12:00:00,        -0.374747,         0.156046,         0.261210
1175515200.000,2007-04-02 12:00:00,        -0.375971,         0.154755,         0.274767
1175601600.000,2007-04-03 12:00:00,        -0.375146,         0.154456,         0.283603
1175688000.000,2007-04-04 12:00:00,        -0.375538,         0.154795,         0.275760
1175774400.000,2007-04-05 12:00:00,        -0.374484,         0.152024,         0.282057
1175860800.000,2007-04-06 12:00:00,        -0.375775,         0.151606,         0.274917
1175947200.000,2007-04-07 12:00:00,        -0.374317,         0.154260,         0.285447
1176033600.000,2007-04-08 12:00:00,        -0.376389,         0.153128,         0.266780
1176120000.000,2007-04-09 12:00:00,        -0.372793,         0.155861,         0.268541
1176206400.000,2007-04-10 12:00:00,        -0.373876,         0.154942,         0.279289
1176292800.000,2007-04-11 12:00:00,        -0.374426,         0.156347,         0.277010
1176379200.000,2007-04-12 12:00:00,        -0.373735,         0.154822,         0.269447
1176465600.000,2007-04-13 12:00:00,        -0.374491,         0.154702,         0.277234
1176552000.000,2007-04-14 12:00:00,        -0.373233,         0.153411,         0.265511
1176638400.000,2007-04-15 12:00:00,        -0.372378,         0.153826,         0.268305
1176724800.000,2007-04-16 12:00:00,        -0.370062,         0.151392,         0.258121
1176811200.000,2007-04-17 12:00:00,        -0.368958,         0.156534,         0.264897
1176897600.000,2007-04-18 12:00:00,        -0.369243,         0.155072,         0.270679
1176984000.000,2007-04-19 12:00:00,        -0.369337,         0.156251,         0.267633
1177070400.000,2007-04-20 12:00:00,        -0.371648,         0.152866,         0.272670
1177156800.000,2007-04-21 12:00:00,        -0.372075,         0.156061,         0.278720
1177243200.000,2007-04-22 12:00:00,        -0.372453,         0.155246,         0.274514
1177329600.000,2007-04-23 12:00:00,        -0.371476,         0.154740,         0.260840
1177416000.000,2007-04-24 12:00:00,        -0.373775,         0.154895,         0.269152
1177502400.000,2007-04-25 12:00:00,        -0.373286,         0.152397,         0.266841
1177588800.000,2007-04-26 12:00:00,        -0.369187,         0.153094,         0.280707
1177675200.000,2007-04-27 12:00:00,        -0.375773,         0.152806,         0.274358
1177761600.000,2007-04-28 12:00:00,        -0.374331,         0.156490,         0.275195
1177848000.000,2007-04-29 12:00:00,        -0.372718,         0.153623,         0.276479
1177934400.000,2007-04-30 12:00:00,        -0.375949,         0.152941,         0.274700
1178020800.000,2007-05-01 12:00:00,        -0.375006,         0.150965,         0.277118
1178107200.000,2007-05-02 12:00:00,        -0.375336,         0.151675,         0.269622
1178193600.000,2007-05-03 12:00:00,        -0.375737,         0.152897,         0.279576
1178280000.000,2007-05-04 12:00:00,        -0.374494,         0.152928,         0.276659
1178366400.000,2007-05-05 12:00:00,        -0.374956,         0.151764,         0.274503
1178452800.000,2007-05-06 12:00:00,        -0.374776,         0.151901,         0.270612
1178539200.000,2007-05-07 12:00:00,        -0.377146,         0.153027,         0.277850
1178625600.000,2007-05-08 12:00:00,        -0.373892,         0.152675,         0.268494
1178712000.000,2007-05-09 12:00:00,        -0.377435,         0.153381,         0.259338
1178798400.000,2007-05-10 12:00:00,        -0.372763,         0.157528,         0.266343
1178884800.000,2007-05-11 12:00:00,        -0.375639,         0.155743,         0.273924
1178971200.000,2007-05-12 12:00:00,        -0.377537,         0.152292,         0.279314
1179057600.000,2007-05-13 12:00:00,        -0.376198,         0.154247,         0.275912
1179144000.000,2007-05-14 12:00:00,        -0.377155,         0.151818,         0.272350
1179230400.000,2007-05-15 12:00:00,        -0.376666,         0.153144,         0.274869
1179316800.000,2007-05-16 12:00:00,        -0.376718,         0.152156,         0.273106
1179403200.000,2007-05-17 12:00:00,        -0.378679,         0.151130,         0.277378
1179489600.000,2007-05-18 12:00:00,        -0.379494,         0.150863,         0.267550
1179576000.000,2007-05-19 12:00:00,        -0.378043,         0.149863,         0.265731
1179662400.000,2007-05-20 12:00:00,        -0.377666,         0.151506,         0.277584
1179748800.000,2007-05-21 12:00:00,        -0.375098,         0.152198,         0.283617
1179835200.000,2007-05-22 12:00:00,        -0.378040,         0.153833,         0.276629
1179921600.000,2007-05-23 12:00:00,        -0.378704,         0.152914,         0.275143
1180008000.000,2007-05-24 12:00:00,        -0.374060,         0.151132,         0.270593
1180094400.000,2007-05-25 12:00:00,        -0.377188,         0.152099,         0.265976
1180180800.000,2007-05-26 12:00:00,        -0.377355,         0.150799,         0.276135
1180267200.000,2007-05-27 12:00:00,        -0.377679,         0.155014,         0.276460
1180353600.000,2007-05-28 12:00:00,        -0.377486,         0.151914,         0.282377
1180440000.000,2007-05-29 12:00:00,        -0.379770,         0.151131,         0.287410
1180526400.000,2007-05-30 12:00:00,        -0.379295,         0.151854,         0.284594
1180612800.000,2007-05-31 12:00:00,        -0.379420,         0.150438,         0.274753
1180699200.000,2007-06-01 12:00:00,        -0.380617,         0.146967,         0.273576
1180785600.000,2007-06-02 12:00:00,        -0.378056,         0.146947,         0.281040
1180872000.000,2007-06-03 12:00:00,        -0.379873,         0.145645,         0.284250
1180958400.000,2007-06-04 12:00:00,        -0.378190,         0.151432,         0.280621
1181044800.000,2007-06-05 12:00:00,        -0.378954,         0.150011,         0.265177
1181131200.000,2007-06-06 12:00:00,        -0.378104,         0.151924,         0.269899
1181217600.000,2007-06-07 12:00:00,        -0.377837,         0.152141,         0.281171
1181304000.000,2007-06-08 12:00:00,        -0.375764,         0.151368,         0.281247
1181390400.000,2007-06-09 12:00:00,        -0.378151,         0.149098,         0.281931
1181476800.000,2007-06-10 12:00:00,        -0.377995,         0.150621,         0.277393
1181563200.000,2007-06-11 12:00:00,        -0.379264,         0.148924,         0.275917
1181649600.000,2007-06-12 12:00:00,        -0.376137,         0.148120,         0.281213
1181736000.000,2007-06-13 12:00:00,        -0.375757,         0.151711,         0.282739
1181822400.000,2007-06-14 12:00:00,        -0.373357,         0.151399,         0.280158
1181908800.000,2007-06-15 12:00:00,        -0.380952,         0.148183,         0.282406
1181995200.000,2007-06-16 12:00:00,        -0.376942,         0.146533,         0.276273
