#reqtime=1732320420.931,2024-11-23 00:07:00.931,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=141&dataTypes.0=1257.626851381734&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,UWEV_east,UWEV_north,UWEV_up
1171713600.000,2007-02-17 12:00:00,        -0.149507,         0.197675,         0.129334
1171800000.000,2007-02-18 12:00:00,        -0.149352,         0.194595,         0.137729
1171886400.000,2007-02-19 12:00:00,        -0.154036,         0.196820,         0.134498
1171972800.000,2007-02-20 12:00:00,        -0.154104,         0.198879,         0.129928
1172059200.000,2007-02-21 12:00:00,        -0.150497,         0.198047,         0.128041
1172145600.000,2007-02-22 12:00:00,        -0.150418,         0.198401,         0.132022
1172232000.000,2007-02-23 12:00:00,        -0.152765,         0.197773,         0.131223
1172404800.000,2007-02-25 12:00:00,        -0.152076,         0.196323,         0.135205
1172491200.000,2007-02-26 12:00:00,        -0.150781,         0.195731,         0.130355
1172577600.000,2007-02-27 12:00:00,        -0.151165,         0.196090,         0.145901
1172664000.000,2007-02-28 12:00:00,        -0.151405,         0.198739,         0.131585
1172750400.000,2007-03-01 12:00:00,        -0.157346,         0.197059,         0.136252
1172836800.000,2007-03-02 12:00:00,        -0.151479,         0.196283,         0.123999
1172923200.000,2007-03-03 12:00:00,        -0.152461,         0.195616,         0.122098
1173009600.000,2007-03-04 12:00:00,        -0.151991,         0.200172,         0.137383
1173096000.000,2007-03-05 12:00:00,        -0.152854,         0.197215,         0.127280
1173182400.000,2007-03-06 12:00:00,        -0.151994,         0.197048,         0.132033
1173268800.000,2007-03-07 12:00:00,        -0.153486,         0.197894,         0.135375
1173355200.000,2007-03-08 12:00:00,        -0.154049,         0.197665,         0.137369
1173441600.000,2007-03-09 12:00:00,        -0.153565,         0.198448,         0.135406
1173528000.000,2007-03-10 12:00:00,        -0.156717,         0.198569,         0.124065
1173614400.000,2007-03-11 12:00:00,        -0.155323,         0.198364,         0.140623
1173700800.000,2007-03-12 12:00:00,        -0.151470,         0.199588,         0.137190
1173787200.000,2007-03-13 12:00:00,        -0.152523,         0.198662,         0.135315
1173873600.000,2007-03-14 12:00:00,        -0.155311,         0.199795,         0.135754
1173960000.000,2007-03-15 12:00:00,        -0.153054,         0.199823,         0.140178
1174046400.000,2007-03-16 12:00:00,        -0.152630,         0.202131,         0.146811
1174132800.000,2007-03-17 12:00:00,        -0.155577,         0.200444,         0.143992
1174219200.000,2007-03-18 12:00:00,        -0.155064,         0.201772,         0.140017
1174305600.000,2007-03-19 12:00:00,        -0.152840,         0.200754,         0.139628
1174392000.000,2007-03-20 12:00:00,        -0.157525,         0.200538,         0.139421
1174478400.000,2007-03-21 12:00:00,        -0.155701,         0.201501,         0.139854
1174564800.000,2007-03-22 12:00:00,        -0.158089,         0.199620,         0.143027
1174651200.000,2007-03-23 12:00:00,        -0.154101,         0.200655,         0.146463
1174737600.000,2007-03-24 12:00:00,        -0.152207,         0.199706,         0.128739
1174824000.000,2007-03-25 12:00:00,        -0.151590,         0.200736,         0.146075
1174910400.000,2007-03-26 12:00:00,        -0.154403,         0.201522,         0.140902
1174996800.000,2007-03-27 12:00:00,        -0.160740,         0.200681,         0.143261
1175083200.000,2007-03-28 12:00:00,        -0.156488,         0.201571,         0.141184
1175169600.000,2007-03-29 12:00:00,        -0.153771,         0.201703,         0.151043
1175256000.000,2007-03-30 12:00:00,        -0.156779,         0.198722,         0.146812
1175342400.000,2007-03-31 12:00:00,        -0.156415,         0.201673,         0.136534
1175428800.000,2007-04-01 12:00:00,        -0.158171,         0.201665,         0.136815
1175515200.000,2007-04-02 12:00:00,        -0.156596,         0.201607,         0.135270
1175601600.000,2007-04-03 12:00:00,        -0.158818,         0.201556,         0.142302
1175688000.000,2007-04-04 12:00:00,        -0.156739,         0.202957,         0.145700
1175774400.000,2007-04-05 12:00:00,        -0.155354,         0.201799,         0.152824
1175860800.000,2007-04-06 12:00:00,        -0.154827,         0.199113,         0.153997
1175947200.000,2007-04-07 12:00:00,        -0.152850,         0.198546,         0.136058
1176033600.000,2007-04-08 12:00:00,        -0.156816,         0.200793,         0.128753
1176120000.000,2007-04-09 12:00:00,        -0.157953,         0.201889,         0.131739
1176206400.000,2007-04-10 12:00:00,        -0.157071,         0.201024,         0.140463
1176292800.000,2007-04-11 12:00:00,        -0.155822,         0.204047,         0.143888
1176379200.000,2007-04-12 12:00:00,        -0.155478,         0.202093,         0.135937
1176465600.000,2007-04-13 12:00:00,        -0.156136,         0.202765,         0.140063
1176552000.000,2007-04-14 12:00:00,        -0.154607,         0.202689,         0.141495
1176638400.000,2007-04-15 12:00:00,        -0.157932,         0.201851,         0.133878
1176724800.000,2007-04-16 12:00:00,        -0.154208,         0.201882,         0.146158
1176811200.000,2007-04-17 12:00:00,        -0.155800,         0.203434,         0.132615
1176897600.000,2007-04-18 12:00:00,        -0.153757,         0.201616,         0.133113
1176984000.000,2007-04-19 12:00:00,        -0.156326,         0.201151,         0.132434
1177070400.000,2007-04-20 12:00:00,        -0.154528,         0.201899,         0.140467
1177156800.000,2007-04-21 12:00:00,        -0.157490,         0.203544,         0.143518
1177243200.000,2007-04-22 12:00:00,        -0.156863,         0.203579,         0.140493
1177329600.000,2007-04-23 12:00:00,        -0.157091,         0.205084,         0.131964
1177416000.000,2007-04-24 12:00:00,        -0.157549,         0.202794,         0.134119
1177502400.000,2007-04-25 12:00:00,        -0.157756,         0.203590,         0.134886
1177588800.000,2007-04-26 12:00:00,        -0.155281,         0.205276,         0.146418
1177675200.000,2007-04-27 12:00:00,        -0.157117,         0.206230,         0.141004
1177761600.000,2007-04-28 12:00:00,        -0.157772,         0.205047,         0.142208
1177848000.000,2007-04-29 12:00:00,        -0.155810,         0.203518,         0.142190
1177934400.000,2007-04-30 12:00:00,        -0.158147,         0.205425,         0.147212
1178020800.000,2007-05-01 12:00:00,        -0.159534,         0.205793,         0.155247
1178107200.000,2007-05-02 12:00:00,        -0.155533,         0.205923,         0.158734
1178193600.000,2007-05-03 12:00:00,        -0.158692,         0.205347,         0.144972
1178280000.000,2007-05-04 12:00:00,        -0.158059,         0.206280,         0.149703
1178366400.000,2007-05-05 12:00:00,        -0.156836,         0.205022,         0.145359
1178452800.000,2007-05-06 12:00:00,        -0.160169,         0.206129,         0.147453
1178539200.000,2007-05-07 12:00:00,        -0.160982,         0.203298,         0.147301
1178625600.000,2007-05-08 12:00:00,        -0.157816,         0.204229,         0.145325
1178712000.000,2007-05-09 12:00:00,        -0.158718,         0.206627,         0.153246
1178798400.000,2007-05-10 12:00:00,        -0.158483,         0.207868,         0.148335
1178884800.000,2007-05-11 12:00:00,        -0.157483,         0.207828,         0.146297
1178971200.000,2007-05-12 12:00:00,        -0.161283,         0.209686,         0.152406
1179057600.000,2007-05-13 12:00:00,        -0.157551,         0.208679,         0.151222
1179144000.000,2007-05-14 12:00:00,        -0.160074,         0.209026,         0.153508
1179230400.000,2007-05-15 12:00:00,        -0.159376,         0.206438,         0.142334
1179316800.000,2007-05-16 12:00:00,        -0.158460,         0.206960,         0.144402
1179403200.000,2007-05-17 12:00:00,        -0.159595,         0.208905,         0.153094
1179489600.000,2007-05-18 12:00:00,        -0.162606,         0.209957,         0.148688
1179576000.000,2007-05-19 12:00:00,        -0.159299,         0.209960,         0.152226
1179662400.000,2007-05-20 12:00:00,        -0.160134,         0.212024,         0.150265
1179748800.000,2007-05-21 12:00:00,        -0.158719,         0.211990,         0.154036
1179835200.000,2007-05-22 12:00:00,        -0.160795,         0.213853,         0.154321
1179921600.000,2007-05-23 12:00:00,        -0.160193,         0.213767,         0.141594
1180008000.000,2007-05-24 12:00:00,        -0.161614,         0.213004,         0.146296
1180094400.000,2007-05-25 12:00:00,        -0.161490,         0.210841,         0.148915
1180180800.000,2007-05-26 12:00:00,        -0.159954,         0.210596,         0.150422
1180267200.000,2007-05-27 12:00:00,        -0.161772,         0.208489,         0.134448
1180353600.000,2007-05-28 12:00:00,        -0.158645,         0.210808,         0.145369
1180440000.000,2007-05-29 12:00:00,        -0.159326,         0.211635,         0.143146
1180526400.000,2007-05-30 12:00:00,        -0.160389,         0.214533,         0.158366
1180612800.000,2007-05-31 12:00:00,        -0.161600,         0.210856,         0.138343
1180699200.000,2007-06-01 12:00:00,        -0.157415,         0.209230,         0.149356
1180785600.000,2007-06-02 12:00:00,        -0.157447,         0.208064,         0.150858
1180872000.000,2007-06-03 12:00:00,        -0.158327,         0.207981,         0.153918
1180958400.000,2007-06-04 12:00:00,        -0.157803,         0.209724,         0.143830
1181044800.000,2007-06-05 12:00:00,        -0.158841,         0.209359,         0.140108
1181131200.000,2007-06-06 12:00:00,        -0.159661,         0.209687,         0.144375
1181217600.000,2007-06-07 12:00:00,        -0.155406,         0.210891,         0.150228
1181304000.000,2007-06-08 12:00:00,        -0.156277,         0.209641,         0.138297
1181390400.000,2007-06-09 12:00:00,        -0.157849,         0.210452,         0.152674
1181476800.000,2007-06-10 12:00:00,        -0.158297,         0.210313,         0.150354
1181563200.000,2007-06-11 12:00:00,        -0.158532,         0.210971,         0.142254
1181649600.000,2007-06-12 12:00:00,        -0.157044,         0.209484,         0.136578
1181736000.000,2007-06-13 12:00:00,        -0.155517,         0.209718,         0.144423
1181822400.000,2007-06-14 12:00:00,        -0.156791,         0.207901,         0.131607
1181908800.000,2007-06-15 12:00:00,        -0.159689,         0.209115,         0.149127
1181995200.000,2007-06-16 12:00:00,        -0.157282,         0.207558,         0.147420
1182081600.000,2007-06-17 12:00:00,        -0.153126,         0.204708,         0.145387
1182168000.000,2007-06-18 12:00:00,        -0.122735,         0.173886,         0.121631
1182254400.000,2007-06-19 12:00:00,        -0.104765,         0.154318,         0.100040
1182340800.000,2007-06-20 12:00:00,        -0.101138,         0.153127,         0.095294
1182427200.000,2007-06-21 12:00:00,        -0.105216,         0.154808,         0.109101
1182513600.000,2007-06-22 12:00:00,        -0.106582,         0.155962,         0.107831
1182600000.000,2007-06-23 12:00:00,        -0.105911,         0.159165,         0.088119
1182686400.000,2007-06-24 12:00:00,        -0.109390,         0.157932,         0.092562
1182772800.000,2007-06-25 12:00:00,        -0.108765,         0.161386,         0.115815
1182859200.000,2007-06-26 12:00:00,        -0.112388,         0.160768,         0.108604
1182945600.000,2007-06-27 12:00:00,        -0.113118,         0.163046,         0.104196
1183032000.000,2007-06-28 12:00:00,        -0.117604,         0.163188,         0.093535
1183118400.000,2007-06-29 12:00:00,        -0.115234,         0.163590,         0.105542
1183204800.000,2007-06-30 12:00:00,        -0.120477,         0.162542,         0.099321
1183291200.000,2007-07-01 12:00:00,        -0.119208,         0.167555,         0.109660
1183377600.000,2007-07-02 12:00:00,        -0.121393,         0.169167,         0.102939
1183464000.000,2007-07-03 12:00:00,        -0.118722,         0.170164,         0.111294
1183550400.000,2007-07-04 12:00:00,        -0.124992,         0.172364,         0.112202
1183636800.000,2007-07-05 12:00:00,        -0.119892,         0.175338,         0.118073
1183723200.000,2007-07-06 12:00:00,        -0.123746,         0.173792,         0.117105
1183809600.000,2007-07-07 12:00:00,        -0.123942,         0.174548,         0.111589
1183896000.000,2007-07-08 12:00:00,        -0.127197,         0.178589,         0.105530
1183982400.000,2007-07-09 12:00:00,        -0.130843,         0.178109,         0.104594
1184328000.000,2007-07-13 12:00:00,        -0.132157,         0.178520,         0.123742
1184414400.000,2007-07-14 12:00:00,        -0.130563,         0.179708,         0.118999
1184500800.000,2007-07-15 12:00:00,        -0.132864,         0.181882,         0.117215
1184587200.000,2007-07-16 12:00:00,        -0.133371,         0.178273,         0.117163
1184673600.000,2007-07-17 12:00:00,        -0.137496,         0.183221,         0.121708
1184760000.000,2007-07-18 12:00:00,        -0.134547,         0.183706,         0.119682
1184846400.000,2007-07-19 12:00:00,        -0.134914,         0.186293,         0.110537
1184932800.000,2007-07-20 12:00:00,        -0.132817,         0.185168,         0.117518
1185019200.000,2007-07-21 12:00:00,        -0.130596,         0.180139,         0.132154
1185105600.000,2007-07-22 12:00:00,        -0.136634,         0.180360,         0.117715
1185192000.000,2007-07-23 12:00:00,        -0.130479,         0.175427,         0.118994
1185278400.000,2007-07-24 12:00:00,        -0.131626,         0.175911,         0.111737
1185364800.000,2007-07-25 12:00:00,        -0.130469,         0.175659,         0.110017
1185451200.000,2007-07-26 12:00:00,        -0.128121,         0.176655,         0.109498
1185537600.000,2007-07-27 12:00:00,        -0.127283,         0.173594,         0.114566
1185624000.000,2007-07-28 12:00:00,        -0.129242,         0.175789,         0.115568
1185710400.000,2007-07-29 12:00:00,        -0.126550,         0.174708,         0.103289
1185796800.000,2007-07-30 12:00:00,        -0.128321,         0.173196,         0.116300
1185883200.000,2007-07-31 12:00:00,        -0.125750,         0.173959,         0.110178
1185969600.000,2007-08-01 12:00:00,        -0.126897,         0.172078,         0.104408
1186056000.000,2007-08-02 12:00:00,        -0.122758,         0.169921,         0.105185
1186142400.000,2007-08-03 12:00:00,        -0.124005,         0.169726,         0.110017
1186228800.000,2007-08-04 12:00:00,        -0.125393,         0.170607,         0.104682
1186315200.000,2007-08-05 12:00:00,        -0.125006,         0.170342,         0.107102
1186401600.000,2007-08-06 12:00:00,        -0.123319,         0.170378,         0.105235
1186488000.000,2007-08-07 12:00:00,        -0.123882,         0.169142,         0.099405
1186574400.000,2007-08-08 12:00:00,        -0.123972,         0.167945,         0.114837
1186660800.000,2007-08-09 12:00:00,        -0.125998,         0.165949,         0.105096
1186747200.000,2007-08-10 12:00:00,        -0.122580,         0.167781,         0.108523
1186833600.000,2007-08-11 12:00:00,        -0.121796,         0.165768,         0.100551
1186920000.000,2007-08-12 12:00:00,        -0.122684,         0.165416,         0.110555
1187006400.000,2007-08-13 12:00:00,        -0.120407,         0.164001,         0.112758
1187092800.000,2007-08-14 12:00:00,        -0.116419,         0.162496,         0.105720
1187179200.000,2007-08-15 12:00:00,        -0.114790,         0.162939,         0.106472
1187265600.000,2007-08-16 12:00:00,        -0.117605,         0.165305,         0.112387
1187352000.000,2007-08-17 12:00:00,        -0.120894,         0.162349,         0.109982
1187438400.000,2007-08-18 12:00:00,        -0.111895,         0.155354,         0.105440
1187524800.000,2007-08-19 12:00:00,        -0.110492,         0.158328,         0.104142
